# wavelength throughput
1.8384000244140626 0.5131350692643365
1.8394000244140625 0.5130589274939049
1.8404000244140626 0.5134948433592268
1.8414000244140625 0.512983997093394
1.8424000244140626 0.5133102691660041
1.8434000244140625 0.5132095478155675
1.8444000244140626 0.5129708156107755
1.8454000244140625 0.5130527067616951
1.8464000244140626 0.51197173432398
1.8474000244140625 0.5112740775719407
1.8484000244140626 0.5114213885887156
1.8494000244140625 0.5103422307220564
1.8504000244140626 0.5092866891889922
1.8514000244140625 0.5087791127745392
1.8524000244140626 0.5086224462333859
1.8534000244140625 0.5079693443572094
1.8544000244140626 0.5062812472711744
1.8554000244140625 0.5057922640170157
1.8564000244140626 0.5049483095635876
1.8574000244140625 0.5053672219581881
1.8584000244140626 0.5047169538757722
1.8594000244140625 0.5040911136830296
1.8604000244140626 0.5035671126932377
